Date,Open,High,Low,Close,Adj Close,Volume
2020-04-28,64.849998,65.000000,63.590000,63.730000,63.190292,2054700
2020-04-29,65.000000,65.919998,64.809998,65.589996,65.034538,1906600
2020-04-30,65.250000,65.250000,64.389999,64.760002,64.211571,2847900
2020-05-01,63.509998,63.700001,62.610001,62.970001,62.436729,4655600
2020-05-04,62.410000,63.240002,62.110001,63.130001,62.595375,2486500
2020-05-05,63.860001,64.470001,63.619999,63.700001,63.160545,1829900
2020-05-06,64.160004,64.269997,63.349998,63.389999,62.853172,2371700
2020-05-07,64.120003,64.650002,64.050003,64.160004,63.616653,1869700
2020-05-08,64.910004,65.449997,64.709999,65.419998,64.865982,1452700
2020-05-11,64.870003,65.730003,64.709999,65.360001,64.806496,2053200
2020-05-12,65.690002,65.750000,63.869999,63.869999,63.329105,1634900
2020-05-13,63.810001,64.019997,62.070000,62.730000,62.198761,2796500
2020-05-14,62.009998,63.459999,61.369999,63.410000,62.873005,3308600
2020-05-15,62.860001,63.779999,62.630001,63.740002,63.200211,2130200
2020-05-18,65.129997,66.239998,65.129997,65.919998,65.361748,1869300
2020-05-19,65.820000,66.220001,65.199997,65.199997,64.647842,2104800
2020-05-20,66.139999,66.589996,66.029999,66.430000,65.867424,2108600
2020-05-21,66.379997,66.599998,65.680000,66.019997,65.460899,1971400
2020-05-22,66.010002,66.269997,65.639999,66.169998,65.609627,1458700
2020-05-26,67.730003,67.800003,67.029999,67.070000,66.502014,1626500
2020-05-27,67.889999,68.209999,66.559998,68.209999,67.632347,2973100
2020-05-28,68.430000,68.870003,67.769997,67.959999,67.384476,2047300
2020-05-29,67.779999,68.370003,67.169998,68.150002,67.572861,2225900
2020-06-01,68.070000,68.800003,68.000000,68.589996,68.009132,1558900
2020-06-02,68.800003,69.190002,68.519997,69.160004,68.574310,1685000
2020-06-03,69.730003,70.410004,69.669998,70.250000,69.655075,1806000
2020-06-04,69.970001,70.389999,69.500000,69.980003,69.387367,4518100
2020-06-05,71.449997,72.360001,71.209999,71.860001,71.251442,2454900
2020-06-08,72.169998,72.889999,72.010002,72.800003,72.183487,3395400
2020-06-09,72.120003,72.540001,71.820000,72.139999,71.529068,3788600
2020-06-10,72.239998,72.419998,71.419998,71.610001,71.003563,3886300
2020-06-11,69.660004,69.949997,67.250000,67.449997,66.878784,3139900
2020-06-12,69.260002,69.410004,66.919998,68.199997,67.622437,3833100
2020-06-15,66.500000,69.019997,66.260002,68.709999,68.404945,1806600
2020-06-16,70.760002,70.769997,68.949997,70.089996,69.778816,1497800
2020-06-17,70.379997,70.379997,69.589996,69.750000,69.440331,1399300
2020-06-18,69.339996,69.940002,69.279999,69.809998,69.500061,966300
2020-06-19,70.669998,70.680000,69.050003,69.419998,69.111794,1393600
2020-06-22,69.260002,69.940002,68.949997,69.889999,69.579704,885900
2020-06-23,70.470001,70.690002,70.059998,70.180000,69.868423,873000
2020-06-24,69.629997,69.769997,67.790001,68.250000,67.946991,2057400
2020-06-25,68.089996,69.150002,67.660004,69.099998,68.793213,2553700
2020-06-26,68.809998,68.889999,67.339996,67.470001,67.170456,2119000
2020-06-29,67.730003,68.489998,67.190002,68.489998,68.185921,1459900
2020-06-30,68.480003,69.779999,68.400002,69.440002,69.131706,1501800
2020-07-01,69.620003,70.120003,69.510002,69.809998,69.500061,1245800
2020-07-02,70.660004,71.050003,70.050003,70.449997,70.137222,1392000
2020-07-06,71.169998,71.389999,70.930000,71.239998,70.923714,2226600
2020-07-07,70.860001,71.389999,70.440002,70.480003,70.167091,1224800
2020-07-08,70.720001,71.120003,70.279999,71.099998,70.784332,1597800
2020-07-09,71.290001,71.339996,69.790001,70.680000,70.366203,1186400
2020-07-10,70.580002,71.449997,70.290001,71.419998,71.102913,1051500
2020-07-13,71.930000,72.559998,70.519997,70.599998,70.286552,1305200
2020-07-14,70.309998,71.650002,70.029999,71.540001,71.222382,1263600
2020-07-15,72.400002,72.639999,71.760002,72.480003,72.158211,1793600
2020-07-16,71.989998,72.269997,71.779999,72.180000,71.859543,1234000
2020-07-17,72.410004,72.589996,71.970001,72.430000,72.108429,950300
2020-07-20,72.330002,73.150002,72.169998,73.010002,72.685860,915700
2020-07-21,73.510002,73.620003,72.949997,73.150002,72.825233,1272600
2020-07-22,73.099998,73.650002,73.099998,73.599998,73.273239,3352900
2020-07-23,73.529999,73.760002,72.379997,72.779999,72.456879,1947000
2020-07-24,72.279999,72.529999,71.860001,72.180000,71.859543,1680900
2020-07-27,72.349998,72.860001,72.209999,72.839996,72.516609,2350600
2020-07-28,72.639999,72.889999,72.230003,72.300003,71.979012,991300
2020-07-29,72.540001,73.440002,72.540001,73.330002,73.004440,1425900
2020-07-30,72.550003,73.150002,72.070000,73.089996,72.765495,2662800
2020-07-31,73.500000,73.500000,72.309998,73.440002,73.113953,2545200
2020-08-03,73.879997,74.239998,73.760002,74.089996,73.761055,1126000
2020-08-04,73.889999,74.360001,73.879997,74.349998,74.019905,1181500
2020-08-05,74.720001,74.970001,74.699997,74.940002,74.607292,966500
2020-08-06,74.820000,75.349998,74.690002,75.320000,74.985603,840900
2020-08-07,75.290001,75.440002,74.849998,75.360001,75.025421,1729100
2020-08-10,75.519997,75.660004,75.070000,75.570000,75.234489,759400
2020-08-11,75.910004,76.099998,74.830002,74.970001,74.637154,2701000
2020-08-12,75.669998,76.180000,75.650002,76.029999,75.692444,1087200
2020-08-13,75.870003,76.269997,75.720001,75.940002,75.602852,871000
2020-08-14,75.830002,76.059998,75.669998,75.940002,75.602852,1014300
2020-08-17,76.150002,76.300003,76.110001,76.260002,75.921432,693400
2020-08-18,76.379997,76.480003,75.900002,76.370003,76.030945,1831500
2020-08-19,76.410004,76.570000,75.900002,76.010002,75.672539,930500
2020-08-20,75.639999,76.360001,75.500000,76.269997,75.931381,621500
2020-08-21,76.139999,76.480003,76.050003,76.400002,76.060806,623900
2020-08-24,77.000000,77.199997,76.750000,77.199997,76.857254,1142200
2020-08-25,77.360001,77.440002,77.000000,77.400002,77.056366,890200
2020-08-26,77.570000,78.220001,77.459999,78.129997,77.783119,3132900
2020-08-27,78.360001,78.699997,77.930000,78.370003,78.022064,1289900
2020-08-28,78.639999,78.889999,78.379997,78.889999,78.539749,1503200
2020-08-31,78.860001,79.059998,78.529999,78.620003,78.270950,1301300
2020-09-01,78.879997,79.379997,78.589996,79.330002,78.977798,1362200
2020-09-02,79.820000,80.629997,79.430000,80.470001,80.112740,2732600
2020-09-03,79.980003,80.010002,77.010002,77.650002,77.305260,2982200
2020-09-04,77.790001,78.150002,75.120003,76.970001,76.628273,2276600
2020-09-08,75.540001,75.889999,74.720001,74.790001,74.457954,3029100
2020-09-09,75.820000,76.809998,75.570000,76.290001,75.951294,2968800
2020-09-10,76.750000,76.949997,74.790001,75.050003,74.716805,1326500
2020-09-11,75.449997,75.650002,74.290001,75.029999,74.696884,2220300
2020-09-14,75.870003,76.459999,75.680000,76.190002,75.851738,1155800
2020-09-15,76.809998,77.010002,76.339996,76.610001,76.269875,984700
2020-09-16,76.930000,77.309998,76.300003,76.330002,75.991119,1313000
2020-09-17,75.239998,76.080002,75.040001,75.730003,75.393784,1098800
2020-09-18,76.000000,76.000000,74.269997,74.970001,74.637154,1120100
2020-09-21,73.839996,74.089996,72.820000,74.089996,73.761055,1725700
2020-09-22,74.370003,74.889999,73.769997,74.779999,74.447998,775600
2020-09-23,74.580002,74.639999,72.529999,72.599998,72.599998,1578400
2020-09-24,72.290001,73.540001,71.839996,72.779999,72.779999,1064400
2020-09-25,72.580002,74.180000,72.459999,74.029999,74.029999,1051200
2020-09-28,75.010002,75.449997,74.849998,75.300003,75.300003,776400
2020-09-29,75.279999,75.430000,74.750000,74.930000,74.930000,1103000
2020-09-30,75.110001,76.180000,74.980003,75.489998,75.489998,1223900
2020-10-01,76.089996,76.339996,75.610001,76.070000,76.070000,1404100
2020-10-02,74.690002,75.910004,74.599998,75.510002,75.510002,1280400
2020-10-05,76.029999,76.889999,76.010002,76.879997,76.879997,806800
2020-10-06,76.940002,77.540001,75.790001,75.849998,75.849998,1006000
2020-10-07,76.599998,77.430000,76.599998,77.199997,77.199997,1129900
2020-10-08,77.779999,77.959999,77.519997,77.959999,77.959999,788200
2020-10-09,78.320000,78.730003,78.199997,78.629997,78.629997,905200
2020-10-12,79.160004,80.070000,79.070000,79.779999,79.779999,850200
2020-10-13,79.739998,79.739998,79.099998,79.349998,79.349998,1097100
2020-10-14,79.440002,79.750000,78.690002,78.860001,78.860001,850100
2020-10-15,77.849998,78.910004,77.690002,78.830002,78.830002,1219500
2020-10-16,79.139999,79.440002,78.699997,78.730003,78.730003,1121500
2020-10-19,78.989998,79.190002,77.370003,77.550003,77.550003,1170000
2020-10-20,77.930000,78.580002,77.690002,77.769997,77.769997,935600
2020-10-21,77.839996,78.309998,77.540001,77.599998,77.599998,1286600
2020-10-22,77.669998,78.220001,77.150002,78.120003,78.120003,1387600
2020-10-23,78.339996,78.410004,77.750000,78.410004,78.410004,612100
2020-10-26,77.529999,77.750000,76.059998,76.959999,76.959999,1123800
2020-10-27,77.010002,77.110001,76.589996,76.680000,76.680000,652600
2020-10-28,75.260002,75.400002,74.019997,74.160004,74.160004,2666500
2020-10-29,74.169998,75.559998,73.800003,74.870003,74.870003,1285500
2020-10-30,74.419998,74.790001,73.150002,74.050003,74.050003,1709500
2020-11-02,74.769997,75.269997,74.099998,74.839996,74.839996,1399100
2020-11-03,75.570000,76.650002,75.500000,76.260002,76.260002,1826400
2020-11-04,77.220001,78.800003,76.980003,77.879997,77.879997,1445300
2020-11-05,79.269997,79.820000,79.019997,79.519997,79.519997,1763300
2020-11-06,79.459999,79.699997,78.940002,79.470001,79.470001,1033700
